KEGGID	DeltaG0Prime	DeltaGUncertainty	DeltaGmPrime
R11001	C12145 + 2 C00999 + C00007 + 2 C00080 <=> C21020 + 2 C00996 + C00001	0.0	0.0	0.0
R11002	C01282 + 2 C00999 + C00007 + 2 C00080 <=> C21019 + 2 C00996 + C00001	0.0	0.0	0.0
R11003	C12126 + 2 C00999 + C00007 + 2 C00080 <=> C21021 + 2 C00996 + C00001	0.0	0.0	0.0
R11004	C20998 + C00030 + C00007 <=> C20999 + C00028 + 2 C00001	0.0	0.0	0.0
R11005	C00195 + 2 C00999 + C00007 + 2 C00080 <=> C21022 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R11006	C21022 + 2 C00999 + C00007 + 2 C00080 <=> C21023 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R11007	C00187 + C00007 + C00004 + C00080 <=> C01164 + C00003 + 2 C00001	-437.60630642875253 	8.609304942825935 	-420.4914688940315 
R11008	C00187 + C00007 + C00005 + C00080 <=> C01164 + C00006 + 2 C00001	-437.584831092964 	8.61084169827015 	-420.469993558243 
R11009	C12145 + 2 C00999 + C00007 + 2 C00080 <=> C21024 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R11010	C12145 + 2 C00999 + C00007 + 2 C00080 <=> C21025 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R11011	C00154 + 2 C00999 + C00007 + 2 C00080 <=> C20996 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R11012	C00154 + 2 C00999 + C00007 + 2 C00080 <=> C20997 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R11013	C05575 + C00669 + C00007 <=> C20995 + C00001	0.0	0.0	0.0
R11014	C05575 + C00097 + C00007 <=> C20994 + C00001	0.0	0.0	0.0
R11015	C00135 + C00097 + C00007 <=> C20993 + C00001	0.0	0.0	0.0
R11016	C00792 + C00028 <=> C21026 + C00030	0.0	0.0	0.0
R11017	C21026 + C00001 <=> C03771 + C00014	-7.978593559952932 	48207.29905855426 	-25.093431094673967 
R11018	C00792 + C00028 + C00001 <=> C03771 + C00014 + C00030	0.0	0.0	0.0
R11019	C21007 + C00006 <=> C21008 + C00005 + C00080	21.652331004059768 	3.4387848595914994 	21.652331004059768 
R11020	C00019 + C11926 <=> C00021 + C11460	-2.4569412164187554 	100000.00012507472 	-2.4569412164187554 
R11021	C20995 + C00001 <=> C20994 + C00025	0.0	0.0	0.0
R11022	C03824 <=> C10164 + C00001	0.0	0.0	0.0
R11023	C20994 + C00030 <=> C05570 + C00022 + C00014 + C00028	0.0	0.0	0.0
R11024	C02713 + C00002 <=> C21027 + C00008	-6.105031543933251 	1.385305362257406 	-6.105031543933251 
R11025	C21027 + C00075 <=> C01050 + C00013	-5.728975869387878 	1.5392926183633178 	-5.728975869387878 
R11026	C21028 + C00003 <=> C00178 + C00004 + C00080	3.119535457998545 	3.158856027203926 	3.119535457998545 
R11028	C06002 <=> C21030	0.0 	0.0 	0.0 
R11029	C11039 <=> C21031	0.0	0.0	0.0
R11030	C02967 + C00026 + C00007 <=> C21031 + C00042 + C00011	0.0	0.0	0.0
R11031	C03771 + C00004 + C00080 + C00014 <=> C00062 + C00003 + C00001	-51.44206582473647 	4.6748276249374925 	-34.327228290015434 
R11032	C03771 + C00005 + C00080 + C00014 <=> C00062 + C00006 + C00001	-51.42059048894773 	4.684036760265909 	-34.3057529542267 
R11033	C00062 <=> C05933	0.0	0.0	0.0
R11034	C11930 <=> C06620	2.5343306002847537 	0.0 	2.5343306002847537 
R11035	C20680 + C00003 <=> C04349 + C00004 + C00080	18.2746559601351 	0.9825084062589832 	18.2746559601351 
R11036	C20829 + C00003 <=> C21064 + C00004 + C00080	-15.868480076224408 	1.8874396637602509 	-15.868480076224408 
R11037	C04874 + C00007 <=> C21065 + C00058 + C00266	-542.2444457979826 	48207.29957436088 	-559.3592833327036 
R11038	C20954 + C00041 <=> C21068 + C00022	1.7814452180268212 	1.9617420110951114 	1.7814452180268212 
R11039	C21068 + C00002 <=> C21069 + C00008	1.525792955601034 	1.2946921703319871 	1.525792955601034 
R11040	C21069 + C20926 <=> C21070 + C00013	-75.3802311486317 	2.877165875628595 	-75.3802311486317 
R11041	C00019 + C11927 <=> C00021 + C21071	40.10183879901848 	100000.00011469908 	40.10183879901848 
R11042	C21071 <=> C11921	65.18652172735938 	1.4595348763954052 	65.18652172735938 
R11043	C00510 + 2 C00999 + C00007 + 2 C00080 <=> C02050 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R11044	C21072 + 2 C00999 + C00007 + 2 C00080 <=> C21000 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R11045	2 C00019 + C12318 <=> 2 C00021 + C21073	51.309994294836315 	200000.00035873754 	51.309994294836315 
R11046	C21073 <=> C21074	0.0 	0.0 	0.0 
R11047	C21074 <=> C11919	68.203750056726 	1.4595348763954052 	68.203750056726 
R11048	C01056 + C00007 <=> C21075 + C00027	-15.75363946888514 	7.642559841817655 	-15.75363946888514 
R11049	C21075 + C00001 <=> C01297	-5.151617835643833 	6.459107639723133 	-5.151617835643833 
R11050	C03043 + C00007 <=> C21075 + C00027	-15.75363946888514 	7.642559841817655 	-15.75363946888514 
R11051	C06620 + C00005 + C00080 <=> C11928 + C00006	1.3706553324150335 	1.5807255676868248 	1.3706553324150335 
R11052	C19728 + C00007 <=> C20696 + C21078	-370.14437094818726 	3.4529643193238315 	-370.14437094818726 
R11053	C00105 + C00026 + C00007 <=> C21079 + C00042 + C00011 + C00009	-507.1401623697474 	6.131777827792063 	-524.2549999044684 
R11054	C02679 + C03024 + C00007 <=> C21080 + C03161 + C00001	0.0	0.0	0.0
R11055	C06074 + C03024 + C00007 <=> C20943 + C03161 + C00001	0.0	0.0	0.0
R11056	C20394 + C00004 + C00080 + C00007 <=> C21081 + C00003 + C00001	-440.2900034468487 	3.6104842858046444 	-423.1751659121277 
R11057	C16180 + C00030 + C00007 <=> C21082 + C00028 + 2 C00001	0.0	0.0	0.0
R11058	C16179 + C00030 + C00007 <=> C21083 + C00028 + 2 C00001	0.0	0.0	0.0
R11059	C03595 + 2 C00999 + C00007 + 2 C00080 <=> C02249 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R11060	C16164 + 2 C00999 + C00007 + 2 C00080 <=> C16165 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R11061	C13309 + C00005 + C00080 <=> C21084 + C00006	-52.352849355920284 	6.003223218970292 	-52.352849355920284 
R11062	C00344 + C00350 <=> C05980 + C00189	0.0	0.0	0.0
R11063	C03172 + C00155 <=> 2 C00073	9.881336131306227 	100000.00018297863 	9.881336131306227 
R11064	C20941 + C00041 + C00002 <=> C20942 + C00009 + C00008	-26.895212861312842 	2.2557771470809067 	-26.895212861312842 
R11065	C20953 <=> C21085	4.397953087021455e-05 	0.0 	4.397953087021455e-05 
R11066	C21085 <=> C21086	-526.4599287223964 	62798.58309541264 	-526.4599287223964 
R11067	C21086 + C00004 + C00080 <=> C21087 + C00003	-12.443442603964321 	2.534360446406265 	-12.443442603964321 
R11068	C21087 + C00079 <=> C20940 + C00166	8.655538793459083 	2.820782711404018 	8.655538793459083 
R11069	C19814 <=> C21093	-1143.3789861295056 	4.321158893039485 	-1143.3789861295056 
R11070	C00423 <=> C07083 + C00011	-10.537774334784672 	5.4129438075096195 	-27.652611869505705 
R11071	C01494 <=> C17883 + C00011	-14.758451991709471 	3.345158217124666 	-31.873289526430504 
R11072	C01304 <=> C05925 + C00001	-63.09257750716556 	6.071873251631754 	-63.09257750716556 
R11073	C04874 <=> C21008	0.0 	0.0 	0.0 
R11074	C00149 <=> C00186 + C00011	-13.785372883724385 	3.2151559836188297 	-30.90021041844542 
R11075	C21088 <=> C00679 + C00001	-42.28093138767807 	1.2443092975148085 	-42.28093138767807 
R11076	C21089 <=> C21090 + C00001	-1.061066412129322 	1.4822469097795814 	-1.061066412129322 
R11077	C00879 <=> C21091 + C00001	-42.28093138767807 	1.2443092975148085 	-42.28093138767807 
R11078	C00407 <=> C21092	2.2745167936536177 	3.512327934970374 	2.2745167936536177 
R11079	C17691 <=> C17694	0.0 	0.0 	0.0 
R11080	C04046 <=> C03692	0.0	0.0	0.0
R11081	C17692 <=> C17693	0.0 	0.0 	0.0 
R11082	C04895 <=> C21094	0.0 	0.0 	0.0 
R11083	C21095 <=> C00679	-63.53700562594763 	1.8244728694829 	-63.53700562594763 
R11084	C00002 + C21096 + C21097 <=> C00020 + C00013 + C21098	0.0	0.0	0.0
R11085	C00002 + C00062 + C00151 <=> C00008 + C00009 + C21099	0.0	0.0	0.0
R11086	C00341 + C21001 <=> C00013 + C21002	-71.4937851914658 	5.492359503272499 	-71.4937851914658 
R11087	C00341 + C21001 <=> C00013 + C21003	-70.95179453621847 	2.877165875628595 	-70.95179453621847 
R11088	C01137 + C03375 <=> C00170 + C21004 + C00080	7.097985873151771 	100000.00016018921 	7.097985873151771 
R11089	C01137 + C21004 <=> C00170 + C21100 + C00080	12.741609170217444 	100000.00020041046 	12.741609170217444 
R11090	C00002 + C00613 <=> C00008 + C21101	0.0	0.0	0.0
R11091	C21103 + C00004 + C00080 <=> C07097 + C00003	-126.77850435058537 	200000.00032110116 	-126.77850435058537 
R11092	C21104 + C00004 + C00080 <=> C06600 + C00003	-58.70587156694459 	200000.00009316992 	-58.70587156694459 
R11093	C21105 + C00004 + C00080 <=> C07102 + C00003	-34.13551864331551 	100000.00028847468 	-34.13551864331551 
R11094	C05198 + C00001 <=> C21102 + C00014	-21.232156511531613 	1.9587082918497003 	-38.34699404625265 
R11095	C21101 + C00001 <=> C00613 + C00009	0.0	0.0	0.0
R11096	C15781 + C00005 + C00080 <=> C21106 + C00006	-57.85756886352408 	1.2909025053370324 	-57.85756886352408 
R11097	C21106 + C00005 + C00080 + C00007 <=> C08813 + C00006 + 2 C00001	-398.71813475403945 	3.538003948753045 	-381.6032972193184 
R11098	C20905 + C00001 <=> C00109 + C00014	-13.078666261981489 	48207.299191473045 	-30.193503796702522 
R11099	C20904 + C00001 <=> C00022 + C00014	-2.9465850226029913 	48207.2990638888 	-20.061422557324025 
R11100	C02218 <=> C20904	-20.494075034766865 	48207.2990474902 	-20.494075034766865 
R11101	C17234 <=> C20905	-17.972435516262436 	48207.299033450676 	-17.972435516262436 
R11102	C00119 + C00156 <=> C21107 + C00011 + C00013	-90.33496330281513 	3.8199014972772627 	-107.44980083753616 
R11103	C21098 + C21097 <=> C21097 + C21098	0.0 	0.0 	0.0 
R11104	C00004 + C00001 <=> C00020 + C21113	-24.83823242600195 	3.30205565888558 	-41.953069960722985 
R11105	C19687 + C00007 <=> C21110 + C00011 + 2 C00001	-392.28660469866276 	7.4656093562896615 	-392.28660469866276 
R11106	C21110 + C01352 + C00698 + C00007 + C00080 <=> C21109 + C00016 + 2 C00001	0.0	0.0	0.0
R11107	C21109 + 2 C00005 + 2 C00007 + 2 C00080 <=> C12491 + 2 C00006 + 2 C00001	-576.8063061034395 	100000.00023958895 	-542.5766310339975 
R11108	C05764 + 2 C00138 + C00007 + 2 C00080 <=> C21114 + 2 C00139 + 2 C00001	0.0	0.0	0.0
R11109	C05764 + 2 C00138 + C00007 + 2 C00080 <=> C21115 + 2 C00139 + 2 C00001	0.0	0.0	0.0
R11110	C16167 + 2 C00999 + C00007 + 2 C00080 <=> C16168 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R11111	C16171 + 2 C00999 + C00007 + 2 C00080 <=> C16172 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R11112	C06310 + C00019 + C00030 <=> C21117 + C00073 + C00028	0.0	0.0	0.0
R11113	C21117 + C00001 <=> C21118 + C00147	-13.135954115753137 	3.085253516972961 	-30.25079165047417 
R11114	C21118 <=> C21119	44.39941252579379 	1.2643030270120026 	44.39941252579379 
R11115	C21119 + C00043 <=> C21120 + C00015	-26.263311557997678 	3.53498975754217 	-26.263311557997678 
R11116	C21120 + C00001 <=> C21121 + C00033	-9.840680597986179 	1.822414465837686 	-26.955518132707212 
R11117	C21121 <=> C21122	-62.22616508940362 	5.2714340688088415 	-62.22616508940362 
R11118	C21118 + C00025 <=> C21123 + C00026	-0.007800628131462428 	2.167364217720911 	-0.007800628131462428 
R11119	C00078 + C00007 <=> C21124 + C00027	-108.86237003366969 	48207.29942229338 	-108.86237003366969 
R11120	2 C21124 <=> C21125	-226.16807618741697 	96414.59810803791 	-209.05323865269594 
R11121	C21125 + 2 C00007 + 2 C00004 + 3 C00080 <=> C21126 + 2 C00011 + 3 C00001 + 2 C00003	-991.924083641828 	20.51362932580333 	-991.924083641828 
R11122	C21126 + C18092 <=> C21127 + C00363	-19.667487505601635 	2.2774042003141526 	-19.667487505601635 
R11123	C21127 <=> C21128	0.0	0.0	0.0
R11124	C00024 + 5 C00083 + 3 C00005 + 3 C00080 <=> C20803 + 6 C00010 + 5 C00011 + 4 C00001 + 3 C00006	-308.7866549064841 	18.675687234207672 	-411.4756801148103 
R11125	C00024 + 5 C00083 + 2 C00005 + 2 C00080 <=> C20856 + 6 C00010 + 5 C00011 + 3 C00001 + 2 C00006	-290.8159190051084 	18.701294307682634 	-393.5049442134346 
R11126	C20854 + C21129 <=> C21130 + C00229	0.0	0.0	0.0
R11127	C11546 + C00009 <=> C00663 + C00116	9.414684480010475 	2.830823670336774 	9.414684480010475 
R11128	C02490(n) + (n-2) C00009 <=> C08250 + (n-2) C00103	0.0	0.0	0.0
R11129	C21128 <=> C07349	0.0	0.0	0.0
R11130	C20870 + C00016 <=> C20955 + C01352	44.3770562540101 	3.2498307260275787 	44.3770562540101 
R11131	2 C21124 <=> C21131	150.44153383062468 	96414.59806616996 	167.5563713653457 
R11132	C21131 + C00007 + C00005 + C00080 <=> C21132 + C00006 + C00001	-466.3340194475325 	5.3540916651073385 	-449.21918191281145 
R11133	C21132 + C00007 <=> C21133 + C00011 + C00001	-444.03896710490255 	6.830119104937801 	-444.03896710490255 
R11134	C21131 + C00005 + C00007 + C00080 <=> C21134 + C00006 + C00001	-440.249099498562 	3.6158996870780156 	-423.1342619638409 
R11135	C21134 + C00007 + C00005 + C00080 <=> C21135 + C00006 + C00001	-466.3345281698139 	5.3540916651073385 	-449.2196906350929 
R11136	C21135 + C00007 <=> C21136 + C00011 + C00001	-443.9843742247311 	6.830119104937801 	-443.9843742247311 
R11138	C12318 <=> C21137	0.0 	0.0 	0.0 
R11139	C21137 <=> C18092	66.43894943144043 	1.4595348763954052 	66.43894943144043 
R11140	C02616(n) + (n-2) C00009 <=> C01518 + (n-2) C00663	0.0	0.0	0.0
R11141	C00022 + C21138 <=> C21139 + C00011	-63.3434165482408 	3.3227098924628535 	-63.3434165482408 
R11142	C05454 + 6 C00662 + 6 C00080 + 3 C00007 <=> C04722 + 6 C00667 + 4 C00001	0.0	0.0	0.0
R11143	C00002 + C16241 + C16240 <=> C16237 + C00020 + C00013	0.0	0.0	0.0
R11144	C17658 + C00003 <=> C03070 + C00004 + C00080	-1.3491943818625742 	1.5642534757842699 	-1.3491943818625742 
R11145	C03990 + C00006 <=> C03070 + C00005 + C00080	-1.370669717651225 	1.5807255676868248 	-1.370669717651225 
R11146	C17658 + C00006 <=> C03070 + C00005 + C00080	-1.370669717651225 	1.5807255676868248 	-1.370669717651225 
R11147	C21142 + C00003 <=> C21141 + C00004 + C00080	0.0	0.0	0.0
R11148	C21140 + C00001 <=> C21142	0.0	0.0	0.0
R11149	C21140 + C00003 + C00001 <=> C21141 + C00004 + C00080	0.0	0.0	0.0
R11150	C18315 + C00004 + C00007 + C00080 <=> C18316 + C00003 + C00088 + C00001	-466.5148873282167 	100000.00024787206 	-466.5148873282167 
R11151	C06688 + C00004 + C00007 + C00080 <=> C21143 + C00003 + C00001	0.0	0.0	0.0
R11152	C06688 + C00005 + C00007 + C00080 <=> C21143 + C00006 + C00001	0.0	0.0	0.0
R11153	C16361 + C00004 + C00080 + C00007 <=> C21144 + C00003 + C00001	-514.8963754488543 	31399.297438970712 	-497.7815379141333 
R11154	2 C01137 + C00315 <=> 2 C00170 + C21010	5.113381912394118 	212132.03464112937 	5.113381912394118 
R11155	C21145 + C00004 + C00080 + C00007 <=> C21146 + C00003 + C00001	-378.48961414821633 	7.201478004792844 	-361.3747766134953 
R11156	C21147 + C00004 + C00080 + C00007 <=> C21148 + C00003 + C00001	-613.272425673242 	31399.292939655883 	-596.157588138521 
R11157	C21147 + C00005 + C00080 + C00007 <=> C21148 + C00006 + C00001	-613.2509503374531 	31399.292940279047 	-596.1361128027321 
R11158	C21131 + C00004 + C00080 + C00007 <=> C21134 + C00003 + C00001	-440.2705748343508 	3.6104842858046444 	-423.1557372996298 
R11159	C01137 + C00315 <=> C00170 + C21009	-20.795210219466625 	100000.00038671901 	-20.795210219466625 
R11160	C01137 + C21009 <=> C00170 + C21010	25.908592131860605 	122474.48743565581 	25.908592131860605 
R11161	C20125 + C01847 + C00007 <=> C21149 + C00061 + C00001	0.0	0.0	0.0
R11162	C21149 + C01847 + C00007 <=> C21150 + C00061 + C00001	0.0	0.0	0.0
R11163	C20125 + 2 C01847 + 2 C00007 <=> C21150 + 2 C00061 + 2 C00001	-433.23000270887206 	141421.35654831602 	-399.00032763943 
R11164	C21150 + 2 C01847 + C00007 <=> C06742 + 2 C00061 + C00001	-423.0620708532132 	141421.35685609462 	-405.9472333184922 
R11165	4 C00019 + C04441 <=> 4 C00021 + C21151	0.0	0.0	0.0
R11166	C21151 + C00001 <=> C01573 + C00132	0.0	0.0	0.0
R11168	C00237 + C15602 + C00001 <=> C00011 + C15603	0.0	0.0	0.0
R11169	C04261 + C11544 <=> C00615 + C16699	0.0	0.0	0.0
R11170	C04261 + C01674 <=> C00615 + C21152	0.0	0.0	0.0
R11171	C04261 + C00124 <=> C00615 + C01113	0.0	0.0	0.0
R11172	C04261 + C00185 <=> C00615 + C04534	0.0	0.0	0.0
R11173	C21153 + C00001 <=> C00194 + C00009	0.0	0.0	0.0
R11174	C06510 + C04778 <=> C00144 + C21153	0.0	0.0	0.0
R11175	C16150 + C00007 <=> C21154 + C00027	-93.62703423532142 	4.9622347492023495 	-93.62703423532142 
R11176	C21154 + C00001 <=> C20361	72.61636081174836 	8.212823044226688 	72.61636081174836 
R11177	C16150 + C00001 + C00007 <=> C20361 + C00027	-21.01067342357305 	10.034358627899838 	-21.01067342357305 
R11178	C20361 + C00001 <=> C19569 + C00218	-275.9295706020418 	4.977405763741975 	-293.04440813676285 
R11179	C19569 + C00001 + C00028 <=> C19631 + C00030	0.0	0.0	0.0
R11180	C01168 + C00001 <=> C02067 + C00009	-13.972217851404052 	1.2486619433843829 	-31.087055386125087 
R11181	C11129 + C00001 <=> C21155	54.90360846342146 	6.683132508097275 	54.90360846342146 
R11182	C00111 + C00024 <=> C20960 + C00010	27.200022678629942 	1.9529324255304288 	27.200022678629942 
R11183	C00002 + C11838 <=> C00008 + C20959	-11.841050147098173 	1.242607397568374 	-11.841050147098173 
R11184	C00002 + C06802 <=> C00008 + C21156	-9.139424307635053 	1.242607397568374 	-9.139424307635053 
R11185	C00002 + C17691 <=> C00008 + C17692	-11.946542039184706 	1.242607397568374 	-11.946542039184706 
R11186	C04574 + C06026 <=> C17556 + C21157	-6.097672899595385 	0.0 	-6.097672899595385 
R11187	C21108 + C00001 <=> C00229 + C20851	0.0	0.0	0.0
R11188	C21158 + C00001 <=> C01117 + C00009	0.0	0.0	0.0
R11189	C21159 + C00001 <=> C00132 + C02496	0.0	0.0	0.0
R11190	C21160 + C00001 <=> C20957 + C00047	4.765812843109709 	2.1846131751710507 	-12.349024691611325 
R11191	C00019 + C21163 <=> C00021 + C21161	-83.50695864058541 	141421.3563317878 	-83.50695864058541 
R11192	C00019 + C21164 <=> C00021 + C21162	-83.44269608164858 	141421.3563317878 	-83.44269608164858 
R11193	C00019 + C21022 <=> C00021 + C21165	0.0	0.0	0.0
R11194	C14582 + 4 C05357 + C00001 <=> C21166 + 4 C05358 + 4 C00080	0.0	0.0	0.0
R11195	C21166 + C00006 + C00001 <=> C21167 + C00005 + C00080	-35.438216375401694 	1.111676323098024 	-35.438216375401694 
R11196	C21167 <=> C21168	-458.7817664595117 	1.0442182791994483 	-458.7817664595117 
R11197	C21168 + C00007 + C00004 + C00080 <=> C00230 + C00001 + C00003 + C00011	-449.6590535080398 	4.839150051909559 	-449.6590535080398 
R11198	C21168 + C00007 + C00005 + C00080 <=> C00230 + C00001 + C00006 + C00011	-449.63757817225155 	4.843191818817923 	-449.63757817225155 
R11199	2 C00411 + C00315 <=> 2 C00010 + C21170	-49.91472534636087 	3.787598054313431 	-49.91472534636087 
R11200	2 C00223 + C00315 <=> 2 C00010 + C21169	-49.4115330884284 	3.787598054313431 	-49.4115330884284 
R11201	C21072 + C21172 <=> C00010 + C21171	0.0	0.0	0.0
R11202	C21171 + C00001 <=> C21172 + C08362	0.0	0.0	0.0
R11203	C20864 + C00035 <=> C00013 + C02031	0.0	0.0	0.0
R11204	C00350 + C06026 <=> C00641 + C21173	0.0	0.0	0.0
R11205	C00350 + C06025 <=> C00641 + C21174	0.0	0.0	0.0
R11206	C21175 + C01197 <=> C10447 + C00323	-0.049538658526272344 	0.0 	-0.049538658526272344 
R11207	C00002 + C21177 + C02188 <=> C00008 + C00009 + C21178	0.0	0.0	0.0
R11208	C21178 + C00001 <=> C21177 + C02188	0.0	0.0	0.0
R11209	C21179 + C00001 <=> C21177 + C00014	0.0	0.0	0.0
R11210	C10557 + C00026 + C00007 <=> C10556 + C00042 + C00011 + C00001	-888.1031867092952 	62798.58358168808 	-888.1031867092952 
R11211	C21183 + C03024 + C00007 <=> C21184 + C03161 + C00001	0.0	0.0	0.0
R11212	C10552 + C03024 + C00007 <=> C21185 + C03161 + C00001	0.0	0.0	0.0
R11213	C21180 <=> C21181 + C00022	14.376102659214684 	1.245459790504476 	-2.738734875506349 
R11214	C21182 <=> C21180 + C00001	-42.28097369513985 	1.2443092975148085 	-42.28097369513985 
R11215	C21186 <=> C21187 + C00031	-37.50378349637906 	4.562732519762132 	-54.61862103110009 
R11216	C00019 + C00613 <=> C00021 + C04143	0.0	0.0	0.0
R11217	C00019 + C04143 <=> C00021 + C21188	0.0	0.0	0.0
R11218	C00019 + C04143 <=> C00021 + C21189	0.0	0.0	0.0
R11219	2 C00019 + C00613 <=> 2 C00021 + C21188	0.0	0.0	0.0
R11220	2 C00019 + C00613 <=> 2 C00021 + C21189	0.0	0.0	0.0
R11221	C00019 + C00613 <=> C00021 + C21190	0.0	0.0	0.0
R11222	C10682 + C03024 + C00007 <=> C21191 + C03161 + 2 C00001	0.0	0.0	0.0
R11223	C03889 + C21193 <=> C04233 + C21194	0.0	0.0	0.0
R11224	C19725 + C04678 <=> C00015 + C21213	-13.558024352080531 	1.6231309056945953 	-13.558024352080531 
R11225	C21214 + C01847 <=> C21215 + C00009	-188.07386626353912 	141421.35633952945 	-188.07386626353912 
R11226	C11242 + 3 C00006 <=> C21217 + 3 C00005 + 3 C00080	166.16656297772082 	5.423242901566909 	166.16656297772082 
R11227	C18021 + 2 C00138 + 2 C00080 + C00007 <=> C21192 + 2 C00139 + C00001	0.0	0.0	0.0
R11228	C21192 + C00001 <=> C18022	0.0	0.0	0.0
R11229	C00044 + C01918 <=> C00035 + C21240	0.0	0.0	0.0
R11230	C00019 + C21191 <=> C00021 + C21183	-7.964431611758812 	100000.00009156506 	-7.964431611758812 
